id,text,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,score_toxic,score_severe_toxic,score_obscene,score_threat,score_insult,score_identity_hate,annotation_source
civilcomments-95dcc85dcc4e0f174fa1,"Give it up. As you well know Israel is here to stay. Palestinian greed to have it all from the River to the Sea is what started this in 1947 when they rejected sharing the land via UN Partition Plan. And since then they have lost every attempt of theirs at tossing the Jews out. The only ones suffering are the Palestinians who you and yours describe as destitute and impoverished. That doesn't sound like a thriving successful cause. Israel losing everything? Now that's laughable. Just check out its thriving development. The economy was just reported as enjoying unprecedented growth. New economic relationships with a variety of international entities, corporations, and countries. A UN that has been put on notice that its discriminatory treatment of Israel is about to come to an end. Two of the most powerful permanent countries on the Security Council, the US and the UK, have served notice. The only ones weeping as we speak are the Palestinians and their toadies aka you and your ilk.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-872d1cafd1689f0f3be3,"Slick dodged with an infected penis, so what's the diff? Not sure how the Muslim dodged!",identity,1,0,0,0,0,1,0.857143,0.157143,0.357143,0.0,0.428571,0.657143,civil-comments-human-crowd-aggregate
civilcomments-eb386a0fbc446fab3f46,Since when is killing off the poor and sick by taking away their food and healthcare orthodox?,neutral,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.2,0.0,civil-comments-human-crowd-aggregate
civilcomments-1acc6438c5aa212f660b,watch out for those walking to church... they may be tempted to go into a pot shop... and then burn in hell for all eternity,insult,1,0,0,0,0,0,0.578947,0.039474,0.105263,0.236842,0.276316,0.236842,civil-comments-human-crowd-aggregate
civilcomments-63c5c46a560e1a63cf86,"spare me JC. the issue is people newly coming to the country that haven't pulled their own weight or contributed much at all, getting housing ahead of those that have been standing in line a longer time. you sound like that sappy 'sun' ad.",profanity,1,0,1,0,0,0,0.5,0.1,0.5,0.0,0.3,0.0,civil-comments-human-crowd-aggregate
civilcomments-3e1dc41d0ba5a5a1e832,"PHILCO3: First of all, there *is* an organized pro-Russia propaganda movement on the internet, using both bots and real people to flood social media and discussion forums. It is well-documented, and there is nothing wrong with calling it out. Secondly, the problem isn't really that Trump wants to improve relations with Russia. The difficulty is that it seems to be happening without any coherent foreign policy goals. There is something deeply concerning about the fact that Trump, from the earliest days of his candidacy, has been eager to damage relationships with US allies and trading partners, while seeking stronger ties to a single unfriendly country -- one that is ruled by a corrupt dictatorship and has repeatedly shown contempt for international norms. Smart people can argue that engaging Russia is a more productive way to do so, but it has to be tied to real objectives, like Russian withdrawal from Crimea and eastern Ukraine. Otherwise it is just caving to a bully.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-68478fb4cdf4750de3fd,"The Globe & Mail admired Pinochet too, along with Margaret Thatcher.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-0ffd528ca7aa71bf9c3a,Larry Wolf 3 hours ago Conservative Republicans do NOT support open borders and legalization of mind altering substances. States Using the Most Mind-Altering Drugs Eight states with the highest use of mind altering substance use are RED states. You can see the list at the above website.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-36051f52fd82ff408202,Not sure why anyone would be interested in their race or others because it make no difference unless you try to project raciest stereotypes to others or yourself.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.166667,civil-comments-human-crowd-aggregate
civilcomments-d0484630e5db92bca893,"The only selfish ones are the Arabs that have 22 countries and want a 23rd. Lots of other places, and furthermore Arab places, where Palestinians could acquire land and live in peace. They could do it, but so far they are more interested in eliminating the one and only Jewish state.",identity,1,0,0,0,0,1,0.6,0.0,0.0,0.1,0.3,0.6,civil-comments-human-crowd-aggregate
civilcomments-03e6f7844028d6d897a8,"We have long needed an income tax for residents and non-residents alike. How (ir)responsible we've been with government paid for by Big Oil*. Can you remember The Corrupt Bastards Club? Once in the system, it would be fairly easy to keep a line on who is in-state and who is non-resident, and the PFD can be tracked more better. PLUS, it will reduce the number of folks coming here looking for freebies, and maybe discourage some of the wasters already up here to soak up our PFDs hunt cheaply on state licenses, and maybe score a payoff from the Slope. *I am a FAN of Big Oil. They provide jobs, they're good for the overall U.S. energy trade, I've met a lot of good people working for them, and they contribute big taxes. But they have their own interests, and I prefer them out of the State government. Paying your own way (on government, as on other needs) is the highest of good conservative principles. Yes, I know, ""Free Rides Die Hard"" (sigh)",insult,1,0,0,0,0,0,0.5,0.1,0.1,0.1,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-a6d1030f23aee3ef81c4,Not sure thinking is kpare's strong suit. The kvetching about the piece for perceived kvetching is wonderful. But I doubt intentional.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-345253da57fa202f8542,"Sorry Paul, Trump won with 42% of the vote. Most people don't want the big fat rich p***y-grabbing jerk to be our president.",insult,1,0,0,0,1,0,0.870968,0.048387,0.403226,0.0,0.822581,0.129032,civil-comments-human-crowd-aggregate
civilcomments-9722e43cd42d997b0518,"With the demise of the current pantywaist-in-chief, the Republican control of Congress, and the largest Republican control of the state legislatures ever, you have to kidding. The main reason that Israel has continued in existence is through its exceptional and superior ability, skill, and strength. An unconcerned United States is an oxymoron, now that Jeremiah Wright's protege's days are numbered. The belligerent, aggressive, ungrateful insolence of Israel's sworn detractors is truly breathtaking but not surprising. The Arab ingrates were offered a state in 1947. The Arab response: ""We want it all, from the River to the Sea."" Greedy camel jockeys, and then proceeded to go to war in which they were trounced. So they ended up with nothing which is their well-deserved lot in life to this day. All or nothing was and continues to be their motto. So nothing it is.",neutral,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.3,0.1,civil-comments-human-crowd-aggregate
civilcomments-e42c787551eb1ce47c36,"I came to Oregon from Northern CA in 1969 and Portland in 1977 and dealt with the ""don't Californicate Oregon"", and Tom McCall's ""Come but Don't Stay"" bullshit. I learned to ignore it. There was such contempt, and it was fueled by the media...such as it was back then. The truth is you couldn't have polluted the Willamette much more than it already was polluted back then, it was essentially a chemical dump. And, Oregonians had done a fantastic job of clear cutting their forests to the nubbins, and doing a lousy job of replanting. Flying over I was shocked at the scarred mountains suffering from erosion. Driving a car on the beach was considered a constitutional right and litter was everywhere.... Californians came up and stayed and are part of the fabric of the state and it was and remains a good thing....",insult,1,0,0,0,0,0,0.5,0.0,0.2,0.0,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-4e57776098ddd250edfd,"This is an act of war. The idea that China can't defend this legally is preposterous. There is no legality in China, it's a dictatorship and does whatever it pleases and whatever it can get away with. They will be watching closely at our reaction and it will dictate their future actions. If we do nothing but bluster, as we did when they captured one of our military aircraft, then rubbed our noses in it by requiring that it be dismantled and removed by vessel, it will invite more of the same. Not suggesting we go to war with them, but the free ride that we've given them economically has to end. We can start by revoking their ""Most Favored Nation"" trade status. Will it hurt us, too? Sure, in the short term, but calling them at this point may sober them up as to their responsibility as a world power. Which, to our detriment, we've made them.",neutral,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.2,civil-comments-human-crowd-aggregate
civilcomments-1b1c4c71cb9dcf911c47,That you know of.. It's only just been announced. It came out with the last selection group that several of them did indeed have some connections to the LPC.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-fac0c773137a5dd6c54d,Bigotry as I don't see you asking similar questions of western cultures or religions.,neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-d3bae1b30296cfcee701,Are you on sexual predator list?,insult,1,0,0,0,0,0,0.515625,0.0,0.046875,0.0,0.390625,0.0,civil-comments-human-crowd-aggregate
civilcomments-087b646783e23f1fdc91,"The King and Queen of Coal Mines, a slap in the face to the GEA, Butts, Telford LOL.",profanity,1,0,1,0,1,0,0.8,0.1,0.6,0.2,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-6748cb9f46bcef3364b6,One reason might be that there are still places in the world where people get murdered because they are gay. It's actually mentioned in the article.,identity,1,0,0,0,0,1,0.7,0.0,0.0,0.1,0.1,0.6,civil-comments-human-crowd-aggregate
civilcomments-ad155eefa53c56703e15,"Is this a joke? I'm not sure whether to laugh or cry. How about just letting the inevitable happen, and let the market complete its cycle rather than fanning the flames? Nearly interest-free money is how we got into this mess!",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3ce4d730b320e0dd9e5a,Give them enough rope and these types always hang themselves.,threat,1,0,0,1,0,0,0.9,0.0,0.0,0.7,0.2,0.0,civil-comments-human-crowd-aggregate
civilcomments-55f41c38115124e1dd9b,"Good, keep brainwashing in churches!",insult,1,0,0,0,0,0,0.575,0.0625,0.0,0.0375,0.325,0.475,civil-comments-human-crowd-aggregate
civilcomments-8b17b37a4d4648b335d5,I view attacking an armed police officer as more serious than the rest of your list. It shows a greater degree of stupidity or lack of judgement or dangerousness than any of your examples.,insult,1,0,0,0,1,0,0.6,0.030769,0.076923,0.061538,0.569231,0.030769,civil-comments-human-crowd-aggregate
civilcomments-7717710a7a16a15adc17,"NP5491 You may be right: The arising Muslim dictator Erdogan of Turkey whose citizens have infiltrated Europe by the millions recently exhorted his ilk to ""have 5 children instead of 3"". In order to crowd Europeans out and establish Islam rule.",insult,1,1,0,0,0,0,0.5,0.3,0.0,0.0,0.4,0.4,civil-comments-human-crowd-aggregate
civilcomments-a5a46889351f9ff60cb6,"Exaaaactly. Darn lieburuls. WHAT IS THIS COUNTRY COMING TO WHEN A GOOD, GOD-FEARIN', REAL 'MURICAN MAN CAN'T WALK DOWN THE STREET AND GROPE SOMEONE WITHOUT IT BEING CALLED SEXUAL HARASSMENT?? I told you the PC progressives would come for your rights.",profanity,1,0,1,0,1,0,0.7,0.1,0.6,0.0,0.5,0.1,civil-comments-human-crowd-aggregate
civilcomments-350863047c5257d60b93,"The FBI checked this out? How did they enter the picture? This sez it was the STATE medicaid program. How did the US Attorney get involved? Surveillance? Something doesn't sound right here. Thousands game the system without this level of scrutiny. That said, gaming the system hurts us all! I HATE that crap!",profanity,1,0,1,0,0,0,0.703704,0.037037,0.567901,0.0,0.45679,0.037037,civil-comments-human-crowd-aggregate
civilcomments-59adbeb511e327266e66,"So you're saying that the new stories this very newspaper has put out over the past few years I've been nothing but wild allegtions? You're either someone who denies truth, ignores truth, or too ignorant to recognize it. Have a nice day!",insult,0,0,0,0,1,0,0.4,0.0,0.0,0.0,0.6,0.0,civil-comments-human-crowd-aggregate
